Temperature (K)    Cooling (erg cm^3 s^-1)    Cooling (0.3<Ebin<8 keV) 
3.703704e+00 	 1.371742e+01 	 5.080526e+01 
3.803804e+00 	 1.446892e+01 	 5.503695e+01 
3.903904e+00 	 1.524047e+01 	 5.949731e+01 
4.004004e+00 	 1.603205e+01 	 6.419238e+01 
4.104104e+00 	 1.684367e+01 	 6.912818e+01 
4.204204e+00 	 1.767533e+01 	 7.431071e+01 
4.304304e+00 	 1.852704e+01 	 7.974600e+01 
4.404404e+00 	 1.939878e+01 	 8.544006e+01 
4.504505e+00 	 2.029056e+01 	 9.139892e+01 
4.604605e+00 	 2.120238e+01 	 9.762859e+01 
4.704705e+00 	 2.213425e+01 	 1.041351e+02 
4.804805e+00 	 2.308615e+01 	 1.109244e+02 
4.904905e+00 	 2.405809e+01 	 1.180027e+02 
5.005005e+00 	 2.505008e+01 	 1.253758e+02 
5.105105e+00 	 2.606210e+01 	 1.330498e+02 
5.205205e+00 	 2.709416e+01 	 1.410307e+02 
5.305305e+00 	 2.814626e+01 	 1.493245e+02 
5.405405e+00 	 2.921841e+01 	 1.579373e+02 
5.505506e+00 	 3.031059e+01 	 1.668751e+02 
5.605606e+00 	 3.142281e+01 	 1.761439e+02 
5.705706e+00 	 3.255508e+01 	 1.857497e+02 
5.805806e+00 	 3.370738e+01 	 1.956985e+02 
5.905906e+00 	 3.487972e+01 	 2.059964e+02 
6.006006e+00 	 3.607211e+01 	 2.166493e+02 
6.106106e+00 	 3.728453e+01 	 2.276633e+02 
6.206206e+00 	 3.851700e+01 	 2.390444e+02 
6.306306e+00 	 3.976950e+01 	 2.507986e+02 
6.406406e+00 	 4.104204e+01 	 2.629320e+02 
6.506507e+00 	 4.233463e+01 	 2.754505e+02 
6.606607e+00 	 4.364725e+01 	 2.883602e+02 
6.706707e+00 	 4.497991e+01 	 3.016671e+02 
6.806807e+00 	 4.633262e+01 	 3.153772e+02 
6.906907e+00 	 4.770536e+01 	 3.294965e+02 
7.007007e+00 	 4.909815e+01 	 3.440311e+02 
7.107107e+00 	 5.051097e+01 	 3.589869e+02 
7.207207e+00 	 5.194384e+01 	 3.743700e+02 
7.307307e+00 	 5.339674e+01 	 3.901864e+02 
7.407407e+00 	 5.486968e+01 	 4.064421e+02 
7.507508e+00 	 5.636267e+01 	 4.231432e+02 
7.607608e+00 	 5.787569e+01 	 4.402956e+02 
7.707708e+00 	 5.940876e+01 	 4.579053e+02 
7.807808e+00 	 6.096186e+01 	 4.759785e+02 
7.907908e+00 	 6.253501e+01 	 4.945211e+02 
8.008008e+00 	 6.412819e+01 	 5.135391e+02 
8.108108e+00 	 6.574142e+01 	 5.330385e+02 
8.208208e+00 	 6.737468e+01 	 5.530254e+02 
8.308308e+00 	 6.902799e+01 	 5.735058e+02 
8.408408e+00 	 7.070133e+01 	 5.944857e+02 
8.508509e+00 	 7.239472e+01 	 6.159711e+02 
8.608609e+00 	 7.410814e+01 	 6.379680e+02 
8.708709e+00 	 7.584161e+01 	 6.604825e+02 
8.808809e+00 	 7.759511e+01 	 6.835205e+02 
8.908909e+00 	 7.936866e+01 	 7.070881e+02 
9.009009e+00 	 8.116224e+01 	 7.311914e+02 
9.109109e+00 	 8.297587e+01 	 7.558362e+02 
9.209209e+00 	 8.480953e+01 	 7.810287e+02 
9.309309e+00 	 8.666324e+01 	 8.067749e+02 
9.409409e+00 	 8.853699e+01 	 8.330807e+02 
9.509510e+00 	 9.043077e+01 	 8.599523e+02 
9.609610e+00 	 9.234460e+01 	 8.873955e+02 
9.709710e+00 	 9.427846e+01 	 9.154165e+02 
9.809810e+00 	 9.623237e+01 	 9.440212e+02 
9.909910e+00 	 9.820631e+01 	 9.732157e+02 
1.001001e+01 	 1.002003e+02 	 1.003006e+03 
1.011011e+01 	 1.022143e+02 	 1.033398e+03 
1.021021e+01 	 1.042484e+02 	 1.064398e+03 
1.031031e+01 	 1.063025e+02 	 1.096012e+03 
1.041041e+01 	 1.083766e+02 	 1.128245e+03 
1.051051e+01 	 1.104708e+02 	 1.161105e+03 
1.061061e+01 	 1.125851e+02 	 1.194596e+03 
1.071071e+01 	 1.147193e+02 	 1.228725e+03 
1.081081e+01 	 1.168736e+02 	 1.263499e+03 
1.091091e+01 	 1.190480e+02 	 1.298922e+03 
1.101101e+01 	 1.212424e+02 	 1.335001e+03 
1.111111e+01 	 1.234568e+02 	 1.371742e+03 
1.121121e+01 	 1.256913e+02 	 1.409151e+03 
1.131131e+01 	 1.279458e+02 	 1.447234e+03 
1.141141e+01 	 1.302203e+02 	 1.485998e+03 
1.151151e+01 	 1.325149e+02 	 1.525447e+03 
1.161161e+01 	 1.348295e+02 	 1.565588e+03 
1.171171e+01 	 1.371642e+02 	 1.606427e+03 
1.181181e+01 	 1.395189e+02 	 1.647971e+03 
1.191191e+01 	 1.418936e+02 	 1.690225e+03 
1.201201e+01 	 1.442884e+02 	 1.733194e+03 
1.211211e+01 	 1.467033e+02 	 1.776886e+03 
1.221221e+01 	 1.491381e+02 	 1.821306e+03 
1.231231e+01 	 1.515930e+02 	 1.866461e+03 
1.241241e+01 	 1.540680e+02 	 1.912355e+03 
1.251251e+01 	 1.565630e+02 	 1.958996e+03 
1.261261e+01 	 1.590780e+02 	 2.006389e+03 
1.271271e+01 	 1.616131e+02 	 2.054540e+03 
1.281281e+01 	 1.641682e+02 	 2.103456e+03 
1.291291e+01 	 1.667433e+02 	 2.153142e+03 
1.301301e+01 	 1.693385e+02 	 2.203604e+03 
1.311311e+01 	 1.719537e+02 	 2.254849e+03 
1.321321e+01 	 1.745890e+02 	 2.306882e+03 
1.331331e+01 	 1.772443e+02 	 2.359709e+03 
1.341341e+01 	 1.799197e+02 	 2.413337e+03 
1.351351e+01 	 1.826150e+02 	 2.467771e+03 
1.361361e+01 	 1.853305e+02 	 2.523017e+03 
1.371371e+01 	 1.880659e+02 	 2.579083e+03 
1.381381e+01 	 1.908215e+02 	 2.635972e+03 
1.391391e+01 	 1.935970e+02 	 2.693692e+03 
1.401401e+01 	 1.963926e+02 	 2.752248e+03 
1.411411e+01 	 1.992082e+02 	 2.811648e+03 
1.421421e+01 	 2.020439e+02 	 2.871895e+03 
1.431431e+01 	 2.048996e+02 	 2.932997e+03 
1.441441e+01 	 2.077753e+02 	 2.994960e+03 
1.451451e+01 	 2.106711e+02 	 3.057789e+03 
1.461461e+01 	 2.135870e+02 	 3.121491e+03 
1.471471e+01 	 2.165228e+02 	 3.186072e+03 
1.481481e+01 	 2.194787e+02 	 3.251537e+03 
1.491491e+01 	 2.224547e+02 	 3.317893e+03 
1.501502e+01 	 2.254507e+02 	 3.385145e+03 
1.511512e+01 	 2.284667e+02 	 3.453301e+03 
1.521522e+01 	 2.315028e+02 	 3.522365e+03 
1.531532e+01 	 2.345589e+02 	 3.592343e+03 
1.541542e+01 	 2.376350e+02 	 3.663243e+03 
1.551552e+01 	 2.407312e+02 	 3.735069e+03 
1.561562e+01 	 2.438475e+02 	 3.807828e+03 
1.571572e+01 	 2.469837e+02 	 3.881526e+03 
1.581582e+01 	 2.501400e+02 	 3.956169e+03 
1.591592e+01 	 2.533164e+02 	 4.031762e+03 
1.601602e+01 	 2.565128e+02 	 4.108313e+03 
1.611612e+01 	 2.597292e+02 	 4.185826e+03 
1.621622e+01 	 2.629657e+02 	 4.264308e+03 
1.631632e+01 	 2.662222e+02 	 4.343765e+03 
1.641642e+01 	 2.694987e+02 	 4.424203e+03 
1.651652e+01 	 2.727953e+02 	 4.505628e+03 
1.661662e+01 	 2.761119e+02 	 4.588046e+03 
1.671672e+01 	 2.794486e+02 	 4.671463e+03 
1.681682e+01 	 2.828053e+02 	 4.755885e+03 
1.691692e+01 	 2.861821e+02 	 4.841318e+03 
1.701702e+01 	 2.895789e+02 	 4.927769e+03 
1.711712e+01 	 2.929957e+02 	 5.015242e+03 
1.721722e+01 	 2.964326e+02 	 5.103744e+03 
1.731732e+01 	 2.998895e+02 	 5.193281e+03 
1.741742e+01 	 3.033664e+02 	 5.283860e+03 
1.751752e+01 	 3.068634e+02 	 5.375485e+03 
1.761762e+01 	 3.103805e+02 	 5.468164e+03 
1.771772e+01 	 3.139175e+02 	 5.561902e+03 
1.781782e+01 	 3.174746e+02 	 5.656705e+03 
1.791792e+01 	 3.210518e+02 	 5.752579e+03 
1.801802e+01 	 3.246490e+02 	 5.849531e+03 
1.811812e+01 	 3.282662e+02 	 5.947566e+03 
1.821822e+01 	 3.319035e+02 	 6.046690e+03 
1.831832e+01 	 3.355608e+02 	 6.146909e+03 
1.841842e+01 	 3.392381e+02 	 6.248230e+03 
1.851852e+01 	 3.429355e+02 	 6.350658e+03 
1.861862e+01 	 3.466530e+02 	 6.454199e+03 
1.871872e+01 	 3.503904e+02 	 6.558860e+03 
1.881882e+01 	 3.541479e+02 	 6.664646e+03 
1.891892e+01 	 3.579255e+02 	 6.771563e+03 
1.901902e+01 	 3.617231e+02 	 6.879618e+03 
1.911912e+01 	 3.655407e+02 	 6.988816e+03 
1.921922e+01 	 3.693784e+02 	 7.099164e+03 
1.931932e+01 	 3.732361e+02 	 7.210667e+03 
1.941942e+01 	 3.771139e+02 	 7.323332e+03 
1.951952e+01 	 3.810116e+02 	 7.437164e+03 
1.961962e+01 	 3.849295e+02 	 7.552170e+03 
1.971972e+01 	 3.888673e+02 	 7.668355e+03 
1.981982e+01 	 3.928253e+02 	 7.785726e+03 
1.991992e+01 	 3.968032e+02 	 7.904288e+03 
2.002002e+01 	 4.008012e+02 	 8.024048e+03 
2.012012e+01 	 4.048192e+02 	 8.145012e+03 
2.022022e+01 	 4.088573e+02 	 8.267185e+03 
2.032032e+01 	 4.129154e+02 	 8.390574e+03 
2.042042e+01 	 4.169936e+02 	 8.515184e+03 
2.052052e+01 	 4.210918e+02 	 8.641022e+03 
2.062062e+01 	 4.252100e+02 	 8.768094e+03 
2.072072e+01 	 4.293483e+02 	 8.896406e+03 
2.082082e+01 	 4.335066e+02 	 9.025963e+03 
2.092092e+01 	 4.376849e+02 	 9.156772e+03 
2.102102e+01 	 4.418833e+02 	 9.288839e+03 
2.112112e+01 	 4.461018e+02 	 9.422169e+03 
2.122122e+01 	 4.503402e+02 	 9.556770e+03 
2.132132e+01 	 4.545987e+02 	 9.692646e+03 
2.142142e+01 	 4.588773e+02 	 9.829804e+03 
2.152152e+01 	 4.631759e+02 	 9.968250e+03 
2.162162e+01 	 4.674945e+02 	 1.010799e+04 
2.172172e+01 	 4.718332e+02 	 1.024903e+04 
2.182182e+01 	 4.761919e+02 	 1.039137e+04 
2.192192e+01 	 4.805707e+02 	 1.053503e+04 
2.202202e+01 	 4.849695e+02 	 1.068001e+04 
2.212212e+01 	 4.893883e+02 	 1.082631e+04 
2.222222e+01 	 4.938272e+02 	 1.097394e+04 
2.232232e+01 	 4.982861e+02 	 1.112290e+04 
2.242242e+01 	 5.027650e+02 	 1.127321e+04 
2.252252e+01 	 5.072640e+02 	 1.142487e+04 
2.262262e+01 	 5.117831e+02 	 1.157787e+04 
2.272272e+01 	 5.163221e+02 	 1.173224e+04 
2.282282e+01 	 5.208812e+02 	 1.188798e+04 
2.292292e+01 	 5.254604e+02 	 1.204509e+04 
2.302302e+01 	 5.300596e+02 	 1.220357e+04 
2.312312e+01 	 5.346788e+02 	 1.236344e+04 
2.322322e+01 	 5.393181e+02 	 1.252470e+04 
2.332332e+01 	 5.439774e+02 	 1.268736e+04 
2.342342e+01 	 5.486568e+02 	 1.285142e+04 
2.352352e+01 	 5.533562e+02 	 1.301689e+04 
2.362362e+01 	 5.580756e+02 	 1.318377e+04 
2.372372e+01 	 5.628151e+02 	 1.335207e+04 
2.382382e+01 	 5.675746e+02 	 1.352180e+04 
2.392392e+01 	 5.723541e+02 	 1.369296e+04 
2.402402e+01 	 5.771537e+02 	 1.386556e+04 
2.412412e+01 	 5.819734e+02 	 1.403960e+04 
2.422422e+01 	 5.868130e+02 	 1.421509e+04 
2.432432e+01 	 5.916728e+02 	 1.439204e+04 
2.442442e+01 	 5.965525e+02 	 1.457045e+04 
2.452452e+01 	 6.014523e+02 	 1.475033e+04 
2.462462e+01 	 6.063721e+02 	 1.493169e+04 
2.472472e+01 	 6.113120e+02 	 1.511452e+04 
2.482482e+01 	 6.162719e+02 	 1.529884e+04 
2.492492e+01 	 6.212519e+02 	 1.548466e+04 
2.502503e+01 	 6.262519e+02 	 1.567197e+04 
2.512513e+01 	 6.312719e+02 	 1.586079e+04 
2.522523e+01 	 6.363120e+02 	 1.605111e+04 
2.532533e+01 	 6.413721e+02 	 1.624296e+04 
2.542543e+01 	 6.464523e+02 	 1.643632e+04 
2.552553e+01 	 6.515525e+02 	 1.663122e+04 
2.562563e+01 	 6.566727e+02 	 1.682765e+04 
2.572573e+01 	 6.618130e+02 	 1.702562e+04 
2.582583e+01 	 6.669733e+02 	 1.722514e+04 
2.592593e+01 	 6.721536e+02 	 1.742621e+04 
2.602603e+01 	 6.773540e+02 	 1.762883e+04 
2.612613e+01 	 6.825745e+02 	 1.783303e+04 
2.622623e+01 	 6.878149e+02 	 1.803879e+04 
2.632633e+01 	 6.930755e+02 	 1.824613e+04 
2.642643e+01 	 6.983560e+02 	 1.845505e+04 
2.652653e+01 	 7.036566e+02 	 1.866557e+04 
2.662663e+01 	 7.089772e+02 	 1.887767e+04 
2.672673e+01 	 7.143179e+02 	 1.909138e+04 
2.682683e+01 	 7.196786e+02 	 1.930669e+04 
2.692693e+01 	 7.250594e+02 	 1.952362e+04 
2.702703e+01 	 7.304602e+02 	 1.974217e+04 
2.712713e+01 	 7.358810e+02 	 1.996234e+04 
2.722723e+01 	 7.413219e+02 	 2.018414e+04 
2.732733e+01 	 7.467828e+02 	 2.040758e+04 
2.742743e+01 	 7.522638e+02 	 2.063266e+04 
2.752753e+01 	 7.577648e+02 	 2.085939e+04 
2.762763e+01 	 7.632858e+02 	 2.108778e+04 
2.772773e+01 	 7.688269e+02 	 2.131782e+04 
2.782783e+01 	 7.743880e+02 	 2.154954e+04 
2.792793e+01 	 7.799692e+02 	 2.178292e+04 
2.802803e+01 	 7.855704e+02 	 2.201799e+04 
2.812813e+01 	 7.911916e+02 	 2.225474e+04 
2.822823e+01 	 7.968329e+02 	 2.249318e+04 
2.832833e+01 	 8.024942e+02 	 2.273332e+04 
2.842843e+01 	 8.081755e+02 	 2.297516e+04 
2.852853e+01 	 8.138769e+02 	 2.321871e+04 
2.862863e+01 	 8.195984e+02 	 2.346398e+04 
2.872873e+01 	 8.253399e+02 	 2.371096e+04 
2.882883e+01 	 8.311014e+02 	 2.395968e+04 
2.892893e+01 	 8.368829e+02 	 2.421013e+04 
2.902903e+01 	 8.426845e+02 	 2.446231e+04 
2.912913e+01 	 8.485062e+02 	 2.471625e+04 
2.922923e+01 	 8.543478e+02 	 2.497193e+04 
2.932933e+01 	 8.602096e+02 	 2.522937e+04 
2.942943e+01 	 8.660913e+02 	 2.548857e+04 
2.952953e+01 	 8.719931e+02 	 2.574955e+04 
2.962963e+01 	 8.779150e+02 	 2.601229e+04 
2.972973e+01 	 8.838568e+02 	 2.627682e+04 
2.982983e+01 	 8.898187e+02 	 2.654314e+04 
2.992993e+01 	 8.958007e+02 	 2.681125e+04 
3.003003e+01 	 9.018027e+02 	 2.708116e+04 
3.013013e+01 	 9.078247e+02 	 2.735288e+04 
3.023023e+01 	 9.138668e+02 	 2.762640e+04 
3.033033e+01 	 9.199289e+02 	 2.790175e+04 
3.043043e+01 	 9.260111e+02 	 2.817892e+04 
3.053053e+01 	 9.321133e+02 	 2.845791e+04 
3.063063e+01 	 9.382355e+02 	 2.873875e+04 
3.073073e+01 	 9.443778e+02 	 2.902142e+04 
3.083083e+01 	 9.505401e+02 	 2.930594e+04 
3.093093e+01 	 9.567225e+02 	 2.959232e+04 
3.103103e+01 	 9.629249e+02 	 2.988055e+04 
3.113113e+01 	 9.691473e+02 	 3.017065e+04 
3.123123e+01 	 9.753898e+02 	 3.046262e+04 
3.133133e+01 	 9.816523e+02 	 3.075647e+04 
3.143143e+01 	 9.879349e+02 	 3.105221e+04 
3.153153e+01 	 9.942375e+02 	 3.134983e+04 
3.163163e+01 	 1.000560e+03 	 3.164935e+04 
3.173173e+01 	 1.006903e+03 	 3.195077e+04 
3.183183e+01 	 1.013266e+03 	 3.225410e+04 
3.193193e+01 	 1.019648e+03 	 3.255934e+04 
3.203203e+01 	 1.026051e+03 	 3.286650e+04 
3.213213e+01 	 1.032474e+03 	 3.317559e+04 
3.223223e+01 	 1.038917e+03 	 3.348661e+04 
3.233233e+01 	 1.045380e+03 	 3.379956e+04 
3.243243e+01 	 1.051863e+03 	 3.411447e+04 
3.253253e+01 	 1.058366e+03 	 3.443132e+04 
3.263263e+01 	 1.064889e+03 	 3.475012e+04 
3.273273e+01 	 1.071432e+03 	 3.507089e+04 
3.283283e+01 	 1.077995e+03 	 3.539363e+04 
3.293293e+01 	 1.084578e+03 	 3.571834e+04 
3.303303e+01 	 1.091181e+03 	 3.604503e+04 
3.313313e+01 	 1.097805e+03 	 3.637370e+04 
3.323323e+01 	 1.104448e+03 	 3.670437e+04 
3.333333e+01 	 1.111111e+03 	 3.703704e+04 
3.343343e+01 	 1.117794e+03 	 3.737171e+04 
3.353353e+01 	 1.124498e+03 	 3.770839e+04 
3.363363e+01 	 1.131221e+03 	 3.804708e+04 
3.373373e+01 	 1.137965e+03 	 3.838780e+04 
3.383383e+01 	 1.144728e+03 	 3.873055e+04 
3.393393e+01 	 1.151512e+03 	 3.907533e+04 
3.403403e+01 	 1.158315e+03 	 3.942215e+04 
3.413413e+01 	 1.165139e+03 	 3.977101e+04 
3.423423e+01 	 1.171983e+03 	 4.012193e+04 
3.433433e+01 	 1.178847e+03 	 4.047491e+04 
3.443443e+01 	 1.185730e+03 	 4.082995e+04 
3.453453e+01 	 1.192634e+03 	 4.118706e+04 
3.463463e+01 	 1.199558e+03 	 4.154625e+04 
3.473473e+01 	 1.206502e+03 	 4.190752e+04 
3.483483e+01 	 1.213466e+03 	 4.227088e+04 
3.493493e+01 	 1.220450e+03 	 4.263633e+04 
3.503504e+01 	 1.227454e+03 	 4.300388e+04 
3.513514e+01 	 1.234478e+03 	 4.337354e+04 
3.523524e+01 	 1.241522e+03 	 4.374531e+04 
3.533534e+01 	 1.248586e+03 	 4.411920e+04 
3.543544e+01 	 1.255670e+03 	 4.449522e+04 
3.553554e+01 	 1.262774e+03 	 4.487336e+04 
3.563564e+01 	 1.269899e+03 	 4.525364e+04 
3.573574e+01 	 1.277043e+03 	 4.563606e+04 
3.583584e+01 	 1.284207e+03 	 4.602064e+04 
3.593594e+01 	 1.291391e+03 	 4.640736e+04 
3.603604e+01 	 1.298596e+03 	 4.679625e+04 
3.613614e+01 	 1.305820e+03 	 4.718730e+04 
3.623624e+01 	 1.313065e+03 	 4.758053e+04 
3.633634e+01 	 1.320329e+03 	 4.797593e+04 
3.643644e+01 	 1.327614e+03 	 4.837352e+04 
3.653654e+01 	 1.334919e+03 	 4.877330e+04 
3.663664e+01 	 1.342243e+03 	 4.917527e+04 
3.673674e+01 	 1.349588e+03 	 4.957945e+04 
3.683684e+01 	 1.356953e+03 	 4.998584e+04 
3.693694e+01 	 1.364337e+03 	 5.039444e+04 
3.703704e+01 	 1.371742e+03 	 5.080526e+04 
3.713714e+01 	 1.379167e+03 	 5.121831e+04 
3.723724e+01 	 1.386612e+03 	 5.163359e+04 
3.733734e+01 	 1.394077e+03 	 5.205111e+04 
3.743744e+01 	 1.401562e+03 	 5.247088e+04 
3.753754e+01 	 1.409067e+03 	 5.289290e+04 
3.763764e+01 	 1.416592e+03 	 5.331717e+04 
3.773774e+01 	 1.424137e+03 	 5.374370e+04 
3.783784e+01 	 1.431702e+03 	 5.417251e+04 
3.793794e+01 	 1.439287e+03 	 5.460359e+04 
3.803804e+01 	 1.446892e+03 	 5.503695e+04 
3.813814e+01 	 1.454518e+03 	 5.547259e+04 
3.823824e+01 	 1.462163e+03 	 5.591053e+04 
3.833834e+01 	 1.469828e+03 	 5.635077e+04 
3.843844e+01 	 1.477514e+03 	 5.679331e+04 
3.853854e+01 	 1.485219e+03 	 5.723817e+04 
3.863864e+01 	 1.492944e+03 	 5.768534e+04 
3.873874e+01 	 1.500690e+03 	 5.813483e+04 
3.883884e+01 	 1.508455e+03 	 5.858666e+04 
3.893894e+01 	 1.516241e+03 	 5.904081e+04 
3.903904e+01 	 1.524047e+03 	 5.949731e+04 
3.913914e+01 	 1.531872e+03 	 5.995616e+04 
3.923924e+01 	 1.539718e+03 	 6.041736e+04 
3.933934e+01 	 1.547584e+03 	 6.088092e+04 
3.943944e+01 	 1.555469e+03 	 6.134684e+04 
3.953954e+01 	 1.563375e+03 	 6.181514e+04 
3.963964e+01 	 1.571301e+03 	 6.228581e+04 
3.973974e+01 	 1.579247e+03 	 6.275886e+04 
3.983984e+01 	 1.587213e+03 	 6.323431e+04 
3.993994e+01 	 1.595199e+03 	 6.371214e+04 
4.004004e+01 	 1.603205e+03 	 6.419238e+04 
4.014014e+01 	 1.611231e+03 	 6.467503e+04 
4.024024e+01 	 1.619277e+03 	 6.516009e+04 
4.034034e+01 	 1.627343e+03 	 6.564757e+04 
4.044044e+01 	 1.635429e+03 	 6.613748e+04 
4.054054e+01 	 1.643535e+03 	 6.662981e+04 
4.064064e+01 	 1.651662e+03 	 6.712459e+04 
4.074074e+01 	 1.659808e+03 	 6.762181e+04 
4.084084e+01 	 1.667974e+03 	 6.812147e+04 
4.094094e+01 	 1.676161e+03 	 6.862359e+04 
4.104104e+01 	 1.684367e+03 	 6.912818e+04 
4.114114e+01 	 1.692593e+03 	 6.963523e+04 
4.124124e+01 	 1.700840e+03 	 7.014475e+04 
4.134134e+01 	 1.709107e+03 	 7.065676e+04 
4.144144e+01 	 1.717393e+03 	 7.117124e+04 
4.154154e+01 	 1.725700e+03 	 7.168822e+04 
4.164164e+01 	 1.734026e+03 	 7.220770e+04 
4.174174e+01 	 1.742373e+03 	 7.272968e+04 
4.184184e+01 	 1.750740e+03 	 7.325417e+04 
4.194194e+01 	 1.759126e+03 	 7.378118e+04 
4.204204e+01 	 1.767533e+03 	 7.431071e+04 
4.214214e+01 	 1.775960e+03 	 7.484276e+04 
4.224224e+01 	 1.784407e+03 	 7.537735e+04 
4.234234e+01 	 1.792874e+03 	 7.591448e+04 
4.244244e+01 	 1.801361e+03 	 7.645416e+04 
4.254254e+01 	 1.809868e+03 	 7.699638e+04 
4.264264e+01 	 1.818395e+03 	 7.754117e+04 
4.274274e+01 	 1.826942e+03 	 7.808851e+04 
4.284284e+01 	 1.835509e+03 	 7.863843e+04 
4.294294e+01 	 1.844096e+03 	 7.919092e+04 
4.304304e+01 	 1.852704e+03 	 7.974600e+04 
4.314314e+01 	 1.861331e+03 	 8.030366e+04 
4.324324e+01 	 1.869978e+03 	 8.086392e+04 
4.334334e+01 	 1.878645e+03 	 8.142677e+04 
4.344344e+01 	 1.887333e+03 	 8.199223e+04 
4.354354e+01 	 1.896040e+03 	 8.256031e+04 
4.364364e+01 	 1.904768e+03 	 8.313100e+04 
4.374374e+01 	 1.913515e+03 	 8.370431e+04 
4.384384e+01 	 1.922283e+03 	 8.428026e+04 
4.394394e+01 	 1.931070e+03 	 8.485884e+04 
4.404404e+01 	 1.939878e+03 	 8.544006e+04 
4.414414e+01 	 1.948705e+03 	 8.602393e+04 
4.424424e+01 	 1.957553e+03 	 8.661046e+04 
4.434434e+01 	 1.966421e+03 	 8.719964e+04 
4.444444e+01 	 1.975309e+03 	 8.779150e+04 
4.454454e+01 	 1.984216e+03 	 8.838602e+04 
4.464464e+01 	 1.993144e+03 	 8.898322e+04 
4.474474e+01 	 2.002092e+03 	 8.958310e+04 
4.484484e+01 	 2.011060e+03 	 9.018568e+04 
4.494494e+01 	 2.020048e+03 	 9.079095e+04 
4.504505e+01 	 2.029056e+03 	 9.139892e+04 
4.514515e+01 	 2.038084e+03 	 9.200960e+04 
4.524525e+01 	 2.047132e+03 	 9.262300e+04 
4.534535e+01 	 2.056200e+03 	 9.323911e+04 
4.544545e+01 	 2.065289e+03 	 9.385796e+04 
4.554555e+01 	 2.074397e+03 	 9.447953e+04 
4.564565e+01 	 2.083525e+03 	 9.510384e+04 
4.574575e+01 	 2.092673e+03 	 9.573090e+04 
4.584585e+01 	 2.101842e+03 	 9.636071e+04 
4.594595e+01 	 2.111030e+03 	 9.699327e+04 
4.604605e+01 	 2.120238e+03 	 9.762859e+04 
4.614615e+01 	 2.129467e+03 	 9.826669e+04 
4.624625e+01 	 2.138715e+03 	 9.890755e+04 
4.634635e+01 	 2.147984e+03 	 9.955120e+04 
4.644645e+01 	 2.157272e+03 	 1.001976e+05 
4.654655e+01 	 2.166581e+03 	 1.008469e+05 
4.664665e+01 	 2.175910e+03 	 1.014989e+05 
4.674675e+01 	 2.185258e+03 	 1.021537e+05 
4.684685e+01 	 2.194627e+03 	 1.028114e+05 
4.694695e+01 	 2.204016e+03 	 1.034718e+05 
4.704705e+01 	 2.213425e+03 	 1.041351e+05 
4.714715e+01 	 2.222853e+03 	 1.048012e+05 
4.724725e+01 	 2.232302e+03 	 1.054701e+05 
4.734735e+01 	 2.241771e+03 	 1.061419e+05 
4.744745e+01 	 2.251260e+03 	 1.068166e+05 
4.754755e+01 	 2.260769e+03 	 1.074940e+05 
4.764765e+01 	 2.270298e+03 	 1.081744e+05 
4.774775e+01 	 2.279847e+03 	 1.088576e+05 
4.784785e+01 	 2.289417e+03 	 1.095437e+05 
